num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
24,12888,4,2048,51200,256,1,1,1,0.1255,93.652,0.16,136.094,0.2581,129.878
24,12912,4,2048,51200,256,1,1,1,0.0969,121.748,0.1569,139.283,0.2413,139.456
24,12936,4,2048,51200,256,1,1,1,0.126,93.937,0.1628,134.763,0.3058,110.418
24,12960,4,2048,51200,256,1,1,1,0.0817,145.423,0.1457,151.051,0.2222,152.505
24,12984,4,2048,51200,256,1,1,1,0.1265,94.238,0.1637,134.976,0.2612,130.254
24,13008,4,2048,51200,256,1,1,1,0.0979,122.235,0.1579,140.43,0.2445,139.659
24,13032,4,2048,51200,256,1,1,1,0.1258,95.431,0.1647,135.188,0.2751,124.575
24,13056,4,2048,51200,256,1,1,1,0.0957,125.864,0.177,126.2,0.2455,140.098
24,13080,4,2048,51200,256,1,1,1,0.1363,88.701,0.1665,134.694,0.3221,107.162
24,13104,4,2048,51200,256,1,1,1,0.1002,121.144,0.1486,151.475,0.2501,138.478
24,13128,4,2048,51200,256,1,1,1,0.1357,89.711,0.1661,135.992,0.313,111.054
24,13152,4,2048,51200,256,1,1,1,0.085,143.832,0.1491,152.052,0.2306,151.316
24,13176,4,2048,51200,256,1,1,1,0.1371,89.407,0.1686,134.943,0.327,107.084
24,13200,4,2048,51200,256,1,1,1,0.101,121.854,0.1448,157.747,0.2447,143.623
24,13224,4,2048,51200,256,1,1,1,0.1394,88.582,0.1688,135.748,0.2801,125.903
24,13248,4,2048,51200,256,1,1,1,0.0925,133.898,0.1518,151.497,0.2329,152.002
24,13272,4,2048,51200,256,1,1,1,0.1185,104.912,0.1611,143.289,0.2843,124.938
24,13296,4,2048,51200,256,1,1,1,0.0906,137.702,0.1519,152.564,0.2472,144.211
24,13320,4,2048,51200,256,1,1,1,0.1197,104.624,0.1626,143.037,0.2868,124.73
24,13344,4,2048,51200,256,1,1,1,,,,,,
