num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,sdpa,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,mlp_4h_to_h,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
56,6720,4,2048,51200,256,1,1,1,40.585,156.574,84.979,51.021,132.196,155.481,132.023,148.171,0.076,44.873,0.0415,142.795,0.1175,79.431
56,6776,4,2048,51200,256,1,1,1,23.918,132.71,49.546,40.794,127.633,133.657,158.297,156.335,0.0884,39.169,0.0415,144.938,0.13,72.963
56,6832,4,2048,51200,256,1,1,1,28.006,124.623,49.176,52.281,124.263,147.804,144.445,155.693,0.0868,40.528,0.0419,146.105,0.1287,74.887
56,6888,4,2048,51200,256,1,1,1,19.496,110.394,51.14,41.6,111.748,132.277,145.175,158.196,0.0984,36.3,0.0449,138.426,0.1433,68.313
56,6944,4,2048,51200,256,1,1,1,43.744,161.974,85.44,78.148,163.208,148.472,157.613,156.613,0.073,49.653,0.0413,152.906,0.1144,86.972
56,7000,4,2048,51200,256,1,1,1,24.751,116.915,51.203,61.235,131.507,111.516,157.115,157.652,0.0914,40.294,0.0492,130.445,0.1406,71.866
56,7056,4,2048,51200,256,1,1,1,36.396,148.578,52.298,53.845,129.426,149.389,137.207,143.375,0.086,43.451,0.0456,143.039,0.1316,77.972
56,7112,4,2048,51200,256,1,1,1,25.086,132.849,40.603,63.619,111.938,134.561,140.075,157.732,0.0926,40.954,0.0483,137.263,0.1409,73.969
56,7168,4,2048,51200,256,1,1,1,57.104,155.173,92.284,61.808,141.179,155.138,156.318,140.626,0.0799,48.153,0.0432,155.725,0.1232,85.925
56,7224,4,2048,51200,256,1,1,1,19.471,132.988,49.995,39.583,131.152,133.26,156.758,136.28,0.1061,36.788,0.0475,144.057,0.1536,69.942
56,7280,4,2048,51200,256,1,1,1,27.173,149.27,79.489,57.688,146.742,149.906,154.679,142.091,0.0916,43.235,0.0456,152.255,0.1373,79.473
56,7336,4,2048,51200,256,1,1,1,18.231,115.194,42.076,48.158,132.287,133.137,144.348,157.156,0.1068,37.65,0.0509,138.516,0.1577,70.227
56,7392,4,2048,51200,256,1,1,1,28.485,149.228,87.99,60.767,149.529,163.451,157.305,148.763,0.09,45.309,0.0447,160.32,0.1347,83.465
56,7448,4,2048,51200,256,1,1,1,23.831,109.904,39.854,34.876,114.193,131.686,155.581,134.299,0.1137,36.37,0.051,142.64,0.1647,69.265
56,7504,4,2048,51200,256,1,1,1,37.075,127.241,53.258,60.673,146.768,148.842,156.614,155.104,0.0911,46.045,0.0484,152.629,0.1394,83.008
56,7560,4,2048,51200,256,1,1,1,24.033,109.237,39.079,40.464,131.986,133.623,153.483,155.454,0.1075,39.571,0.0524,142.866,0.1599,73.441
56,7616,4,2048,51200,256,1,1,1,29.451,156.055,57.433,61.765,157.608,158.025,133.975,140.535,0.0957,45.062,0.0524,145.009,0.1481,80.437
56,7672,4,2048,51200,256,1,1,1,19.211,129.338,52.134,37.223,114.272,114.771,157.19,143.323,0.1144,38.231,0.0581,132.673,0.1725,70.064
56,7728,4,2048,51200,256,1,1,1,27.857,140.162,54.078,49.578,137.952,141.607,158.518,141.762,0.1024,43.283,0.0523,149.586,0.1547,79.233
56,7784,4,2048,51200,256,1,1,1,24.122,111.464,52.933,37.571,108.792,129.822,158.503,155.266,0.1114,40.32,0.0556,142.736,0.1671,74.426
