m,n,k,throughput
2048,2048,482,50.19
2048,2048,483,15.329
2048,2048,484,53.422
2048,2048,485,15.378
2048,2048,486,51.165
2048,2048,487,15.46
2048,2048,488,56.17
2048,2048,489,15.449
2048,2048,490,51.176
2048,2048,491,15.687
2048,2048,492,54.535
2048,2048,493,15.746
2048,2048,494,51.084
2048,2048,495,15.805
2048,2048,496,60.901
2048,2048,497,15.893
2048,2048,498,51.473
2048,2048,499,15.967
2048,2048,500,54.899
2048,2048,501,16.056
2048,2048,502,51.886
2048,2048,503,16.11
2048,2048,504,55.63
2048,2048,505,16.105
2048,2048,506,52.222
2048,2048,507,16.305
2048,2048,508,52.897
2048,2048,509,16.357
2048,2048,510,52.326
2048,2048,511,16.376
2048,2048,512,71.298
2048,2048,513,15.633
2048,2048,514,60.086
2048,2048,515,15.639
2048,2048,516,57.316
2048,2048,517,15.716
2048,2048,518,60.486
2048,2048,519,15.742
2048,2048,520,59.722
2048,2048,521,15.83
2048,2048,522,61.089
2048,2048,523,16.122
2048,2048,524,57.474
2048,2048,525,16.068
2048,2048,526,61.215
2048,2048,527,16.097
2048,2048,528,65.135
2048,2048,529,16.111
2048,2048,530,61.818
2048,2048,531,16.051
2048,2048,532,58.751
2048,2048,533,16.095
2048,2048,534,62.424
2048,2048,535,16.079
2048,2048,536,60.958
2048,2048,537,16.088
2048,2048,538,62.266
2048,2048,539,16.408
2048,2048,540,59.353
2048,2048,541,16.544
2048,2048,542,62.938
2048,2048,543,16.511
2048,2048,544,75.254
2048,2048,545,16.531
2048,2048,546,63.473
2048,2048,547,16.558
2048,2048,548,60.044
2048,2048,549,16.64
2048,2048,550,63.585
2048,2048,551,16.588
2048,2048,552,62.439
2048,2048,553,16.56
2048,2048,554,63.977
2048,2048,555,16.849
2048,2048,556,60.793
2048,2048,557,16.9
2048,2048,558,64.581
2048,2048,559,16.921
2048,2048,560,68.042
2048,2048,561,16.999
2048,2048,562,59.797
2048,2048,563,16.911
2048,2048,564,61.797
2048,2048,565,16.651
2048,2048,566,59.949
2048,2048,567,16.738
